temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,dew_point_2m,DATE,HOUR,SOLAR_RADIATION,VISIBILITY
1.9,41,1.89,0.0,0.0,-9.9,15/01/2022,13,1.02,2000
2.3,42,1.21,0.0,0.0,-9.4,15/01/2022,14,0.63,2000
2.3,43,1.17,0.0,0.0,-8.9,15/01/2022,15,0.34,2000
2.7,45,1.26,0.0,0.0,-8.1,15/01/2022,16,0.33,2000
1.0,52,1.57,0.0,0.0,-7.7,15/01/2022,17,0.12,2000
0.6,55,1.56,0.0,0.0,-7.3,15/01/2022,18,0.01,2000
0.8,56,2.12,0.0,0.0,-7.1,15/01/2022,19,0.0,2000
0.8,67,2.98,0.0,0.0,-4.7,15/01/2022,20,0.0,2000
-1.8,67,1.7,0.1,0.0,-7.1,15/01/2022,21,0.0,2000
-0.2,63,1.26,0.0,0.0,-6.5,15/01/2022,22,0.0,2000
-0.2,74,1.56,0.0,0.0,-4.3,15/01/2022,23,0.0,2000
-0.9,90,1.7,0.0,0.0,-2.2,16/01/2022,0,0.0,2000
-0.5,95,2.06,0.0,0.0,-1.1,16/01/2022,1,0.0,2000
-1.6,95,2.35,0.0,0.0,-2.3,16/01/2022,2,0.0,2000
-0.3,93,3.01,0.2,0.14,-1.4,16/01/2022,3,0.0,2000
-0.2,90,5.08,0.0,0.0,-1.6,16/01/2022,4,0.0,2000
-1.0,79,4.92,0.0,0.0,-4.2,16/01/2022,5,0.0,2000
-4.0,80,4.7,0.0,0.0,-6.9,16/01/2022,6,0.0,2000
-5.8,75,4.57,0.0,0.0,-9.4,16/01/2022,7,0.0,2000
-6.8,73,4.25,0.0,0.0,-10.9,16/01/2022,8,0.0,2000
-4.9,67,4.52,0.0,0.0,-10.1,16/01/2022,9,0.3,2000
-3.9,60,4.66,0.0,0.0,-10.4,16/01/2022,10,0.88,2000
-2.8,52,4.87,0.0,0.0,-11.3,16/01/2022,11,1.41,2000
-2.1,45,5.03,0.0,0.0,-12.4,16/01/2022,12,1.79,2000
-1.5,44,5.32,0.0,0.0,-12.4,16/01/2022,13,1.94,2000
-1.1,41,5.36,0.0,0.0,-12.8,16/01/2022,14,1.86,2000
-1.2,39,5.57,0.0,0.0,-13.5,16/01/2022,15,1.57,2000
-1.7,39,5.33,0.0,0.0,-13.8,16/01/2022,16,1.1,2000
-2.8,40,4.43,0.0,0.0,-14.4,16/01/2022,17,0.51,2000
-4.3,42,4.12,0.0,0.0,-15.4,16/01/2022,18,0.06,2000
-5.4,43,4.3,0.0,0.0,-15.9,16/01/2022,19,0.0,2000
-6.3,46,4.08,0.0,0.0,-16.0,16/01/2022,20,0.0,2000
-7.1,49,3.11,0.0,0.0,-15.9,16/01/2022,21,0.0,2000
-7.4,54,3.61,0.0,0.0,-15.1,16/01/2022,22,0.0,2000
-7.9,59,3.41,0.0,0.0,-14.4,16/01/2022,23,0.0,2000
-8.2,61,3.33,0.0,0.0,-14.4,17/01/2022,0,0.0,2000
-8.2,60,3.01,0.0,0.0,-14.6,17/01/2022,1,0.0,2000
-8.3,60,2.65,0.0,0.0,-14.8,17/01/2022,2,0.0,2000
-8.4,60,2.01,0.0,0.0,-14.6,17/01/2022,3,0.0,2000
-8.4,62,1.7,0.0,0.0,-14.4,17/01/2022,4,0.0,2000
-8.4,63,1.39,0.0,0.0,-14.2,17/01/2022,5,0.0,2000
-8.5,64,1.12,0.0,0.0,-14.1,17/01/2022,6,0.0,2000
-8.6,64,1.1,0.0,0.0,-14.2,17/01/2022,7,0.0,2000
-8.6,62,0.9,0.0,0.0,-14.6,17/01/2022,8,0.0,2000
-8.1,56,0.54,0.0,0.0,-15.4,17/01/2022,9,0.3,2000
-6.2,46,1.12,0.0,0.0,-15.9,17/01/2022,10,0.88,2000
-4.3,43,1.65,0.0,0.0,-15.1,17/01/2022,11,1.4,2000
-2.5,42,2.42,0.0,0.0,-13.9,17/01/2022,12,1.76,2000
-1.2,42,3.0,0.0,0.0,-12.6,17/01/2022,13,1.9,2000
-0.5,43,3.4,0.0,0.0,-11.7,17/01/2022,14,1.6,2000
-1.6,56,5.04,0.0,0.0,-9.4,17/01/2022,15,0.51,2000
-2.6,67,4.43,0.0,0.07,-7.9,17/01/2022,16,0.28,2000
-2.4,71,4.8,0.0,0.0,-7.0,17/01/2022,17,0.27,2000
-3.3,75,4.33,0.0,0.0,-7.2,17/01/2022,18,0.04,2000
-3.9,61,5.83,0.0,0.0,-10.4,17/01/2022,19,0.0,2000
-5.8,48,5.67,0.0,0.0,-14.9,17/01/2022,20,0.0,2000
-7.1,55,4.18,0.0,0.0,-14.6,17/01/2022,21,0.0,2000
-7.6,56,3.83,0.0,0.0,-14.8,17/01/2022,22,0.0,2000
-7.8,54,3.86,0.0,0.0,-15.5,17/01/2022,23,0.0,2000
-8.0,51,3.64,0.0,0.0,-16.4,18/01/2022,0,0.0,2000
-8.1,49,3.64,0.0,0.0,-17.0,18/01/2022,1,0.0,2000
-8.3,48,3.52,0.0,0.0,-17.4,18/01/2022,2,0.0,2000
-8.5,47,3.14,0.0,0.0,-17.8,18/01/2022,3,0.0,2000
-8.8,47,3.01,0.0,0.0,-18.1,18/01/2022,4,0.0,2000
-9.0,47,2.89,0.0,0.0,-18.4,18/01/2022,5,0.0,2000
-9.3,47,2.84,0.0,0.0,-18.5,18/01/2022,6,0.0,2000
-9.4,47,2.85,0.0,0.0,-18.6,18/01/2022,7,0.0,2000
-9.4,47,2.87,0.0,0.0,-18.6,18/01/2022,8,0.0,2000
-10.0,57,1.98,0.0,0.0,-17.0,18/01/2022,9,0.3,2000
-8.1,46,1.84,0.0,0.0,-17.5,18/01/2022,10,0.89,2000
-6.1,36,1.98,0.0,0.0,-18.6,18/01/2022,11,1.42,2000
-4.3,29,2.16,0.0,0.0,-19.8,18/01/2022,12,1.79,2000
-3.0,24,2.47,0.0,0.0,-20.9,18/01/2022,13,1.95,2000
-2.0,20,2.59,0.0,0.0,-21.9,18/01/2022,14,1.89,2000
-1.7,20,2.86,0.0,0.0,-22.0,18/01/2022,15,1.6,2000
-1.9,20,3.23,0.0,0.0,-21.8,18/01/2022,16,1.13,2000
-2.8,23,2.69,0.0,0.0,-21.3,18/01/2022,17,0.54,2000
-5.7,30,2.04,0.0,0.0,-20.6,18/01/2022,18,0.06,2000
-6.2,46,2.21,0.0,0.0,-15.9,18/01/2022,19,0.0,2000
-6.6,49,1.94,0.0,0.0,-15.6,18/01/2022,20,0.0,2000
-6.4,47,1.86,0.0,0.0,-15.8,18/01/2022,21,0.0,2000
-6.2,35,1.84,0.0,0.0,-19.0,18/01/2022,22,0.0,2000
-6.4,34,1.56,0.0,0.0,-19.8,18/01/2022,23,0.0,2000
-6.7,35,1.28,0.0,0.0,-19.8,19/01/2022,0,0.0,2000
-7.0,35,1.2,0.0,0.0,-19.9,19/01/2022,1,0.0,2000
-7.2,35,1.28,0.0,0.0,-20.0,19/01/2022,2,0.0,2000
-7.1,35,1.14,0.0,0.0,-20.0,19/01/2022,3,0.0,2000
-6.7,34,0.86,0.0,0.0,-19.9,19/01/2022,4,0.0,2000
-6.2,34,0.14,0.0,0.0,-19.6,19/01/2022,5,0.0,2000
-6.6,36,0.2,0.0,0.0,-19.3,19/01/2022,6,0.0,2000
-7.3,38,1.39,0.0,0.0,-19.2,19/01/2022,7,0.0,2000
-6.7,36,1.42,0.0,0.0,-19.2,19/01/2022,8,0.0,2000
-6.3,51,2.09,0.0,0.0,-14.9,19/01/2022,9,0.24,2000
-5.4,54,1.91,0.1,0.07,-13.4,19/01/2022,10,0.21,2000
-4.7,61,2.25,0.4,0.28,-11.1,19/01/2022,11,0.32,2000
-4.5,69,2.46,0.8,0.56,-9.4,19/01/2022,12,0.24,2000
-4.1,71,2.33,0.3,0.21,-8.5,19/01/2022,13,0.31,2000
-2.8,68,2.28,0.0,0.0,-7.8,19/01/2022,14,0.49,2000
-1.9,68,1.63,0.0,0.0,-7.0,19/01/2022,15,0.69,2000
-1.2,63,3.44,0.0,0.0,-7.3,19/01/2022,16,0.74,2000
-1.5,57,4.41,0.0,0.0,-9.0,19/01/2022,17,0.4,2000
-3.7,59,5.25,0.0,0.0,-10.4,19/01/2022,18,0.05,2000
-5.2,66,4.72,0.0,0.0,-10.6,19/01/2022,19,0.0,2000
-6.1,64,4.12,0.0,0.0,-11.8,19/01/2022,20,0.0,2000
-7.4,69,3.47,0.0,0.0,-12.1,19/01/2022,21,0.0,2000
-7.9,67,3.62,0.0,0.0,-13.1,19/01/2022,22,0.0,2000
-8.4,64,3.61,0.0,0.0,-14.1,19/01/2022,23,0.0,2000
-8.6,58,2.97,0.0,0.0,-15.4,20/01/2022,0,0.0,2000
-8.8,53,2.56,0.0,0.0,-16.5,20/01/2022,1,0.0,2000
-8.9,49,2.51,0.0,0.0,-17.5,20/01/2022,2,0.0,2000
-8.9,48,1.93,0.0,0.0,-18.0,20/01/2022,3,0.0,2000
-9.1,48,1.48,0.0,0.0,-18.0,20/01/2022,4,0.0,2000
-9.2,49,1.34,0.0,0.0,-18.0,20/01/2022,5,0.0,2000
-9.3,51,1.26,0.0,0.0,-17.6,20/01/2022,6,0.0,2000
-9.3,54,1.3,0.0,0.0,-16.9,20/01/2022,7,0.0,2000
-9.1,57,1.26,0.0,0.0,-16.0,20/01/2022,8,0.0,2000
-10.1,74,1.63,0.0,0.0,-13.8,20/01/2022,9,0.31,2000
-7.2,64,1.0,0.0,0.0,-12.9,20/01/2022,10,0.89,2000
-4.6,52,1.0,0.0,0.0,-12.9,20/01/2022,11,1.43,2000
-2.4,40,0.45,0.0,0.0,-14.1,20/01/2022,12,1.8,2000
-0.9,31,0.71,0.0,0.0,-16.0,20/01/2022,13,1.97,2000
0.0,26,1.7,0.0,0.0,-17.1,20/01/2022,14,1.91,2000
0.3,27,2.51,0.0,0.0,-16.6,20/01/2022,15,1.63,2000
-0.1,30,3.18,0.0,0.0,-15.6,20/01/2022,16,1.16,2000
-1.5,34,2.51,0.0,0.0,-15.2,20/01/2022,17,0.57,2000
-4.9,44,2.16,0.0,0.0,-15.2,20/01/2022,18,0.08,2000
-5.9,51,1.97,0.0,0.0,-14.4,20/01/2022,19,0.0,2000
-6.8,59,2.02,0.0,0.0,-13.4,20/01/2022,20,0.0,2000
-7.3,63,2.83,0.0,0.0,-13.2,20/01/2022,21,0.0,2000
-7.1,62,2.39,0.0,0.0,-13.2,20/01/2022,22,0.0,2000
-7.3,61,2.06,0.0,0.0,-13.4,20/01/2022,23,0.0,2000
-7.5,60,2.19,0.0,0.0,-13.9,21/01/2022,0,0.0,2000
-7.7,60,2.21,0.0,0.0,-14.1,21/01/2022,1,0.0,2000
-7.9,61,2.25,0.0,0.0,-14.1,21/01/2022,2,0.0,2000
-7.8,61,1.86,0.0,0.0,-14.0,21/01/2022,3,0.0,2000
-7.8,61,1.61,0.0,0.0,-14.1,21/01/2022,4,0.0,2000
-7.6,59,1.32,0.0,0.0,-14.2,21/01/2022,5,0.0,2000
-8.2,61,1.24,0.0,0.0,-14.4,21/01/2022,6,0.0,2000
-8.2,60,1.04,0.0,0.0,-14.6,21/01/2022,7,0.0,2000
-8.8,61,1.04,0.0,0.0,-14.9,21/01/2022,8,0.01,2000
-8.8,71,2.75,0.0,0.0,-13.1,21/01/2022,9,0.32,2000
-5.5,57,2.24,0.0,0.0,-12.6,21/01/2022,10,0.91,2000
-2.4,47,2.21,0.0,0.0,-12.3,21/01/2022,11,1.45,2000
-0.3,39,1.9,0.0,0.0,-12.8,21/01/2022,12,1.83,2000
1.1,32,1.5,0.0,0.0,-13.7,21/01/2022,13,1.99,2000
2.0,29,1.17,0.0,0.0,-14.1,21/01/2022,14,1.93,2000
2.3,28,1.14,0.0,0.0,-14.4,21/01/2022,15,1.65,2000
2.3,27,0.92,0.0,0.0,-14.8,21/01/2022,16,1.17,2000
0.2,31,1.62,0.0,0.0,-14.9,21/01/2022,17,0.58,2000
0.8,27,1.5,0.0,0.0,-15.9,21/01/2022,18,0.08,2000
-0.4,28,1.28,0.0,0.0,-16.8,21/01/2022,19,0.0,2000
-1.6,29,1.56,0.0,0.0,-17.3,21/01/2022,20,0.0,2000
-4.8,43,2.11,0.0,0.0,-15.4,21/01/2022,21,0.0,2000
-6.2,49,2.44,0.0,0.0,-15.1,21/01/2022,22,0.0,2000
-6.1,51,1.92,0.0,0.0,-14.7,21/01/2022,23,0.0,2000
-5.9,51,1.71,0.0,0.0,-14.6,22/01/2022,0,0.0,2000
-5.8,50,1.63,0.0,0.0,-14.6,22/01/2022,1,0.0,2000
-4.9,46,1.53,0.0,0.0,-14.9,22/01/2022,2,0.0,2000
-3.2,40,2.02,0.0,0.0,-15.1,22/01/2022,3,0.0,2000
-3.7,41,1.43,0.0,0.0,-15.1,22/01/2022,4,0.0,2000
-4.3,43,1.73,0.0,0.0,-15.1,22/01/2022,5,0.0,2000
-4.3,43,1.24,0.0,0.0,-15.1,22/01/2022,6,0.0,2000
-3.4,40,1.92,0.0,0.0,-14.9,22/01/2022,7,0.0,2000
-3.0,40,1.63,0.0,0.0,-14.8,22/01/2022,8,0.0,2000
-3.5,57,2.28,0.0,0.0,-10.9,22/01/2022,9,0.22,2000
-1.6,52,2.02,0.0,0.0,-10.2,22/01/2022,10,0.53,2000
0.3,50,1.81,0.0,0.0,-8.9,22/01/2022,11,0.8,2000
1.8,49,1.22,0.0,0.0,-7.8,22/01/2022,12,1.01,2000
2.5,49,0.58,0.0,0.0,-7.1,22/01/2022,13,1.03,2000
3.2,48,0.78,0.0,0.0,-6.8,22/01/2022,14,1.26,2000
3.7,47,0.81,0.0,0.0,-6.5,22/01/2022,15,1.3,2000
3.7,48,0.32,0.0,0.0,-6.3,22/01/2022,16,1.06,2000
3.2,49,0.32,0.0,0.0,-6.4,22/01/2022,17,0.51,2000
2.5,51,0.57,0.0,0.0,-6.6,22/01/2022,18,0.06,2000
0.8,57,1.49,0.0,0.0,-6.8,22/01/2022,19,0.0,2000
0.4,57,1.58,0.0,0.0,-7.2,22/01/2022,20,0.0,2000
-3.5,66,2.77,0.0,0.0,-9.1,22/01/2022,21,0.0,2000
-2.2,61,1.7,0.0,0.0,-8.8,22/01/2022,22,0.0,2000
-2.0,58,1.61,0.0,0.0,-9.2,22/01/2022,23,0.0,2000
-1.6,54,1.7,0.0,0.0,-9.7,23/01/2022,0,0.0,2000
-0.6,42,1.6,0.0,0.0,-11.9,23/01/2022,1,0.0,2000
-0.5,39,1.51,0.0,0.0,-12.9,23/01/2022,2,0.0,2000
-0.7,40,2.2,0.0,0.0,-12.6,23/01/2022,3,0.0,2000
-0.9,41,2.01,0.0,0.0,-12.4,23/01/2022,4,0.0,2000
-1.5,43,1.3,0.0,0.0,-12.4,23/01/2022,5,0.0,2000
-2.0,45,1.24,0.0,0.0,-12.3,23/01/2022,6,0.0,2000
-3.1,49,1.36,0.0,0.0,-12.4,23/01/2022,7,0.0,2000
-2.1,44,1.7,0.0,0.0,-12.6,23/01/2022,8,0.0,2000
-1.3,44,1.43,0.0,0.0,-12.0,23/01/2022,9,0.27,2000
0.9,38,0.85,0.0,0.0,-11.9,23/01/2022,10,0.76,2000
3.1,35,1.49,0.0,0.0,-10.8,23/01/2022,11,1.18,2000
4.8,38,2.26,0.0,0.0,-8.2,23/01/2022,12,1.58,2000
5.8,39,3.11,0.0,0.0,-7.2,23/01/2022,13,1.74,2000
6.3,38,2.62,0.0,0.0,-7.1,23/01/2022,14,1.75,2000
6.6,37,2.3,0.0,0.0,-7.2,23/01/2022,15,1.58,2000
5.9,41,2.46,0.0,0.0,-6.4,23/01/2022,16,1.13,2000
3.7,50,2.15,0.0,0.0,-5.8,23/01/2022,17,0.57,2000
-0.2,62,2.21,0.0,0.0,-6.6,23/01/2022,18,0.08,2000
-1.4,66,2.02,0.0,0.0,-6.9,23/01/2022,19,0.0,2000
-2.8,71,2.56,0.0,0.0,-7.3,23/01/2022,20,0.0,2000
-2.3,74,2.6,0.0,0.0,-6.3,23/01/2022,21,0.0,2000
-0.9,63,2.83,0.0,0.0,-7.1,23/01/2022,22,0.0,2000
-0.3,70,3.79,0.0,0.0,-5.1,23/01/2022,23,0.0,2000
-0.4,77,3.86,0.0,0.0,-4.0,24/01/2022,0,0.0,2000
-0.5,80,3.67,0.0,0.0,-3.5,24/01/2022,1,0.0,2000
-0.3,81,3.57,0.0,0.0,-3.2,24/01/2022,2,0.0,2000
-0.2,82,3.45,0.0,0.0,-3.0,24/01/2022,3,0.0,2000
-0.2,81,3.55,0.0,0.0,-3.0,24/01/2022,4,0.0,2000
-0.2,81,3.52,0.0,0.0,-3.0,24/01/2022,5,0.0,2000
-0.5,82,3.72,0.0,0.0,-3.2,24/01/2022,6,0.0,2000
-0.8,82,3.71,0.0,0.0,-3.5,24/01/2022,7,0.0,2000
-0.9,80,3.82,0.0,0.0,-3.8,24/01/2022,8,0.01,2000
1.9,69,3.93,0.0,0.0,-3.2,24/01/2022,9,0.31,2000
2.9,63,4.4,0.0,0.0,-3.5,24/01/2022,10,0.4,2000
4.4,57,4.8,0.0,0.0,-3.5,24/01/2022,11,0.82,2000
5.7,52,4.31,0.0,0.0,-3.4,24/01/2022,12,1.2,2000
6.5,51,3.83,0.0,0.0,-3.0,24/01/2022,13,1.33,2000
7.2,48,3.34,0.0,0.0,-3.2,24/01/2022,14,1.32,2000
7.4,47,2.67,0.0,0.0,-3.2,24/01/2022,15,1.28,2000
7.5,46,1.73,0.0,0.0,-3.3,24/01/2022,16,0.99,2000
4.6,66,1.84,0.0,0.0,-1.3,24/01/2022,17,0.44,2000
1.7,70,2.48,0.0,0.0,-3.1,24/01/2022,18,0.08,2000
1.7,71,2.34,0.0,0.0,-3.0,24/01/2022,19,0.0,2000
2.3,68,1.9,0.0,0.0,-3.0,24/01/2022,20,0.0,2000
2.2,65,2.89,0.0,0.0,-3.7,24/01/2022,21,0.0,2000
2.7,62,3.3,0.0,0.0,-3.9,24/01/2022,22,0.0,2000
2.6,61,3.26,0.0,0.0,-4.2,24/01/2022,23,0.0,2000
2.5,60,3.16,0.0,0.0,-4.3,25/01/2022,0,0.0,2000
2.2,61,3.03,0.0,0.0,-4.4,25/01/2022,1,0.0,2000
2.0,63,2.62,0.0,0.0,-4.3,25/01/2022,2,0.0,2000
1.8,65,2.96,0.0,0.0,-4.1,25/01/2022,3,0.0,2000
1.5,69,3.1,0.1,0.07,-3.6,25/01/2022,4,0.0,2000
1.0,76,3.42,0.2,0.14,-2.8,25/01/2022,5,0.0,2000
0.9,80,3.35,0.2,0.14,-2.2,25/01/2022,6,0.0,2000
0.9,80,3.26,0.0,0.0,-2.2,25/01/2022,7,0.0,2000
0.9,80,3.23,0.0,0.0,-2.1,25/01/2022,8,0.0,2000
0.9,83,2.69,0.0,0.0,-1.6,25/01/2022,9,0.05,2000
1.7,80,2.6,0.0,0.0,-1.4,25/01/2022,10,0.2,2000
3.5,75,2.46,0.0,0.0,-0.4,25/01/2022,11,0.64,2000
5.1,73,1.82,0.0,0.0,0.7,25/01/2022,12,0.99,2000
5.3,74,3.4,0.1,0.0,1.0,25/01/2022,13,0.65,2000
5.2,75,3.42,0.1,0.0,1.1,25/01/2022,14,0.48,2000
5.2,72,3.64,0.1,0.0,0.6,25/01/2022,15,0.44,2000
4.7,75,4.2,0.0,0.0,0.6,25/01/2022,16,0.41,2000
3.7,82,3.81,0.0,0.0,0.9,25/01/2022,17,0.39,2000
1.4,93,3.29,0.0,0.0,0.3,25/01/2022,18,0.08,2000
0.2,93,3.08,0.0,0.0,-0.9,25/01/2022,19,0.0,2000
-0.3,91,2.81,0.0,0.0,-1.6,25/01/2022,20,0.0,2000
-0.6,94,1.87,0.0,0.0,-1.5,25/01/2022,21,0.0,2000
-0.1,91,2.14,0.0,0.0,-1.4,25/01/2022,22,0.0,2000
-0.7,91,2.24,0.0,0.0,-2.0,25/01/2022,23,0.0,2000
-1.2,91,1.96,0.0,0.0,-2.6,26/01/2022,0,0.0,2000
-1.6,92,1.77,0.0,0.0,-2.8,26/01/2022,1,0.0,2000
-2.8,92,1.66,0.0,0.0,-3.8,26/01/2022,2,0.0,2000
-3.7,93,1.88,0.0,0.0,-4.7,26/01/2022,3,0.0,2000
-4.3,93,2.04,0.0,0.0,-5.2,26/01/2022,4,0.0,2000
-4.5,94,1.8,0.0,0.0,-5.3,26/01/2022,5,0.0,2000
-4.8,95,1.58,0.0,0.0,-5.5,26/01/2022,6,0.0,2000
-4.8,95,1.58,0.0,0.0,-5.5,26/01/2022,7,0.0,2000
-4.4,95,1.39,0.0,0.0,-5.2,26/01/2022,8,0.01,2000
-1.4,89,0.92,0.0,0.0,-3.0,26/01/2022,9,0.32,2000
0.8,78,1.4,0.0,0.0,-2.7,26/01/2022,10,0.87,2000
2.5,62,2.45,0.0,0.0,-4.0,26/01/2022,11,1.43,2000
3.7,48,2.91,0.0,0.0,-6.2,26/01/2022,12,1.82,2000
4.3,38,3.57,0.0,0.0,-8.7,26/01/2022,13,2.0,2000
4.8,32,3.73,0.0,0.0,-10.5,26/01/2022,14,1.95,2000
4.7,33,4.03,0.0,0.0,-10.3,26/01/2022,15,1.69,2000
3.9,38,4.12,0.0,0.0,-9.1,26/01/2022,16,1.21,2000
2.3,51,2.96,0.0,0.0,-6.8,26/01/2022,17,0.62,2000
-1.0,74,2.38,0.0,0.0,-5.0,26/01/2022,18,0.1,2000
-1.9,69,2.56,0.0,0.0,-6.8,26/01/2022,19,0.0,2000
-2.2,50,3.54,0.0,0.0,-11.3,26/01/2022,20,0.0,2000
-2.2,57,3.44,0.0,0.0,-9.6,26/01/2022,21,0.0,2000
-2.5,56,3.38,0.0,0.0,-10.1,26/01/2022,22,0.0,2000
-3.2,60,2.55,0.0,0.0,-10.0,26/01/2022,23,0.0,2000
-3.5,61,2.05,0.0,0.0,-9.9,27/01/2022,0,0.0,2000
-4.0,63,1.72,0.0,0.0,-9.9,27/01/2022,1,0.0,2000
-4.4,67,1.46,0.0,0.0,-9.7,27/01/2022,2,0.0,2000
-4.7,69,1.58,0.0,0.0,-9.6,27/01/2022,3,0.0,2000
-4.3,67,1.94,0.0,0.0,-9.6,27/01/2022,4,0.0,2000
-4.6,68,1.3,0.0,0.0,-9.6,27/01/2022,5,0.0,2000
-4.9,67,1.08,0.0,0.0,-10.1,27/01/2022,6,0.0,2000
-5.8,70,1.3,0.0,0.0,-10.4,27/01/2022,7,0.0,2000
-5.3,66,1.96,0.0,0.0,-10.7,27/01/2022,8,0.01,2000
-3.9,71,1.49,0.0,0.0,-8.4,27/01/2022,9,0.33,2000
-2.0,52,1.3,0.0,0.0,-10.4,27/01/2022,10,0.77,2000
-0.2,43,1.36,0.0,0.0,-11.4,27/01/2022,11,1.21,2000
1.1,36,2.18,0.0,0.0,-12.3,27/01/2022,12,1.47,2000
2.5,30,2.94,0.0,0.0,-13.2,27/01/2022,13,1.88,2000
3.0,27,3.67,0.0,0.0,-14.1,27/01/2022,14,1.81,2000
2.8,30,3.76,0.0,0.0,-12.9,27/01/2022,15,1.67,2000
2.4,31,4.03,0.0,0.0,-13.1,27/01/2022,16,1.22,2000
1.2,36,3.2,0.0,0.0,-12.2,27/01/2022,17,0.64,2000
-2.2,46,2.24,0.0,0.0,-12.1,27/01/2022,18,0.11,2000
-2.5,46,2.87,0.0,0.0,-12.5,27/01/2022,19,0.0,2000
-3.2,49,3.31,0.0,0.0,-12.5,27/01/2022,20,0.0,2000
-3.7,58,3.05,0.0,0.0,-10.8,27/01/2022,21,0.0,2000
-4.3,61,2.94,0.0,0.0,-10.7,27/01/2022,22,0.0,2000
-4.8,62,2.84,0.0,0.0,-10.9,27/01/2022,23,0.0,2000
-5.3,64,2.39,0.0,0.0,-11.1,28/01/2022,0,0.0,2000
-5.7,65,2.12,0.0,0.0,-11.3,28/01/2022,1,0.0,2000
-6.0,65,2.33,0.0,0.0,-11.4,28/01/2022,2,0.0,2000
-5.7,61,2.56,0.0,0.0,-11.9,28/01/2022,3,0.0,2000
-5.9,59,2.69,0.0,0.0,-12.6,28/01/2022,4,0.0,2000
-6.2,58,2.55,0.0,0.0,-13.1,28/01/2022,5,0.0,2000
-6.6,59,2.34,0.0,0.0,-13.1,28/01/2022,6,0.0,2000
-6.8,61,2.09,0.0,0.0,-13.1,28/01/2022,7,0.0,2000
-7.0,62,2.31,0.0,0.0,-13.1,28/01/2022,8,0.01,2000
-5.7,59,2.42,0.0,0.0,-12.4,28/01/2022,9,0.35,2000
-4.0,50,2.55,0.0,0.0,-12.9,28/01/2022,10,0.96,2000
-2.3,41,2.13,0.0,0.0,-13.7,28/01/2022,11,1.51,2000
-0.6,34,2.51,0.0,0.0,-14.6,28/01/2022,12,1.9,2000
0.7,29,3.31,0.0,0.0,-15.2,28/01/2022,13,2.07,2000
1.4,27,3.94,0.0,0.0,-15.6,28/01/2022,14,2.02,2000
1.5,29,4.37,0.0,0.0,-14.8,28/01/2022,15,1.74,2000
1.1,31,4.63,0.0,0.0,-14.3,28/01/2022,16,1.26,2000
0.1,35,3.74,0.0,0.0,-13.7,28/01/2022,17,0.66,2000
-2.5,41,2.82,0.0,0.0,-13.9,28/01/2022,18,0.12,2000
-3.5,43,3.76,0.0,0.0,-14.2,28/01/2022,19,0.0,2000
-4.2,45,3.84,0.0,0.0,-14.4,28/01/2022,20,0.0,2000
-4.7,53,3.14,0.0,0.0,-12.8,28/01/2022,21,0.0,2000
-5.0,55,3.58,0.0,0.0,-12.8,28/01/2022,22,0.0,2000
-5.6,58,3.19,0.0,0.0,-12.6,28/01/2022,23,0.0,2000
-6.0,60,2.28,0.0,0.0,-12.6,29/01/2022,0,0.0,2000
-6.4,62,2.61,0.0,0.0,-12.5,29/01/2022,1,0.0,2000
-6.1,60,2.38,0.0,0.0,-12.6,29/01/2022,2,0.0,2000
-5.9,59,2.19,0.0,0.0,-12.6,29/01/2022,3,0.0,2000
-6.4,62,2.02,0.0,0.0,-12.6,29/01/2022,4,0.0,2000
-6.7,61,2.41,0.0,0.0,-12.9,29/01/2022,5,0.0,2000
-6.8,55,2.91,0.0,0.0,-14.2,29/01/2022,6,0.0,2000
-7.1,51,3.01,0.0,0.0,-15.6,29/01/2022,7,0.0,2000
-7.2,49,3.1,0.0,0.0,-16.0,29/01/2022,8,0.01,2000
-6.4,51,2.88,0.0,0.0,-14.8,29/01/2022,9,0.37,2000
-4.7,41,3.61,0.0,0.0,-15.9,29/01/2022,10,0.98,2000
-3.1,34,3.58,0.0,0.0,-16.9,29/01/2022,11,1.53,2000
-1.7,28,4.07,0.0,0.0,-17.6,29/01/2022,12,1.92,2000
-0.8,26,4.43,0.0,0.0,-17.7,29/01/2022,13,2.1,2000
-0.1,25,4.85,0.0,0.0,-17.9,29/01/2022,14,2.04,2000
0.2,24,4.92,0.0,0.0,-18.1,29/01/2022,15,1.76,2000
0.0,25,4.72,0.0,0.0,-17.7,29/01/2022,16,1.29,2000
-0.8,27,3.58,0.0,0.0,-17.4,29/01/2022,17,0.68,2000
-3.7,34,2.24,0.0,0.0,-17.2,29/01/2022,18,0.13,2000
-4.3,36,2.92,0.0,0.0,-17.2,29/01/2022,19,0.0,2000
-4.9,38,3.41,0.0,0.0,-17.0,29/01/2022,20,0.0,2000
-5.2,41,3.02,0.0,0.0,-16.4,29/01/2022,21,0.0,2000
-5.7,45,2.62,0.0,0.0,-15.6,29/01/2022,22,0.0,2000
-6.2,50,2.33,0.0,0.0,-15.1,29/01/2022,23,0.0,2000
-6.8,54,1.52,0.0,0.0,-14.6,30/01/2022,0,0.0,2000
-7.1,56,1.49,0.0,0.0,-14.2,30/01/2022,1,0.0,2000
-7.3,58,1.48,0.0,0.0,-14.2,30/01/2022,2,0.0,2000
