DATE,HOUR,RENTED_BIKE_COUNT,temperature_2m,relative_humidity_2m,wind_speed_10m,precipitation,snowfall,dew_point_2m,SOLAR_RADIATION,VISIBILITY
24/12/2022,15,2095,-4.8,29,0.22,0.0,0.0,-20.3,1.33,2000
24/12/2022,16,2231,-4.7,28,0.92,0.0,0.0,-20.2,0.85,2000
24/12/2022,17,2021,-5.8,32,1.33,0.0,0.0,-20.0,0.31,2000
24/12/2022,18,1666,-7.2,38,2.0,0.0,0.0,-19.2,0.01,2000
24/12/2022,19,1327,-7.9,41,1.9,0.0,0.0,-18.8,0.0,2000
24/12/2022,20,1077,-8.3,44,1.73,0.0,0.0,-18.4,0.0,2000
24/12/2022,21,1083,-9.5,45,1.92,0.0,0.0,-19.1,0.0,2000
24/12/2022,22,964,-9.0,43,1.12,0.0,0.0,-19.2,0.0,2000
24/12/2022,23,876,-9.1,44,0.78,0.0,0.0,-19.2,0.0,2000
24/12/2023,0,1145,-5.3,48,1.75,0.0,0.0,-14.7,0.0,2000
24/12/2023,1,930,-4.9,48,1.61,0.1,0.07,-14.2,0.0,2000
24/12/2023,2,648,-4.8,49,1.43,0.1,0.07,-13.9,0.0,2000
24/12/2023,3,328,-4.8,50,1.7,0.0,0.0,-13.5,0.0,2000
24/12/2023,4,165,-5.2,55,1.46,0.1,0.07,-12.9,0.0,2000
24/12/2023,5,173,-5.2,54,1.43,0.0,0.0,-13.2,0.0,2000
24/12/2023,6,226,-4.8,51,0.76,0.1,0.07,-13.5,0.0,2000
24/12/2023,7,305,-4.8,55,1.12,0.1,0.07,-12.4,0.0,2000
24/12/2023,8,551,-4.9,59,1.7,0.1,0.07,-11.6,0.0,2000
24/12/2023,9,871,-4.3,57,1.4,0.0,0.0,-11.6,0.23,2000
24/12/2023,10,1033,-4.0,70,1.73,0.0,0.0,-8.6,0.53,2000
24/12/2023,11,1134,-2.3,65,1.46,0.0,0.0,-8.1,1.0,2000
24/12/2023,12,1567,-0.8,60,0.67,0.0,0.0,-7.6,1.56,2000
24/12/2023,13,1812,0.4,54,0.63,0.0,0.0,-7.9,1.71,2000
24/12/2023,14,1935,0.9,50,1.63,0.0,0.0,-8.2,1.55,2000
24/12/2023,15,2155,1.0,49,2.26,0.0,0.0,-8.6,1.21,2000
24/12/2023,16,2264,0.6,50,2.77,0.0,0.0,-8.8,0.77,2000
24/12/2023,17,2098,-1.9,65,2.37,0.0,0.0,-7.7,0.28,2000
24/12/2023,18,1844,-4.7,83,1.99,0.0,0.0,-7.2,0.01,2000
24/12/2023,19,1495,-5.2,87,2.01,0.0,0.0,-6.9,0.0,2000
24/12/2023,20,1321,-3.4,83,0.81,0.0,0.0,-5.9,0.0,2000
24/12/2023,21,1362,-4.7,89,0.61,0.0,0.0,-6.2,0.0,2000
24/12/2023,22,1207,-4.8,75,0.28,0.0,0.0,-8.6,0.0,2000
24/12/2023,23,1022,-5.1,76,0.41,0.0,0.0,-8.6,0.0,2000
24/12/2024,0,1358,-3.6,61,2.36,0.0,0.0,-9.9,0.0,2000
24/12/2024,1,1037,-3.8,62,2.31,0.0,0.0,-10.1,0.0,2000
24/12/2024,2,713,-4.0,60,2.0,0.0,0.0,-10.6,0.0,2000
24/12/2024,3,533,-4.2,60,1.81,0.0,0.0,-10.9,0.0,2000
24/12/2024,4,469,-4.7,61,1.81,0.0,0.0,-11.1,0.0,2000
24/12/2024,5,961,-5.2,63,1.88,0.0,0.0,-11.1,0.0,2000
24/12/2024,6,2008,-5.7,65,1.98,0.0,0.0,-11.2,0.0,2000
24/12/2024,7,4964,-6.2,68,1.98,0.0,0.0,-11.1,0.0,2000
24/12/2024,8,7936,-6.6,71,1.81,0.0,0.0,-11.0,0.0,2000
24/12/2024,9,3705,-5.6,66,1.65,0.0,0.0,-10.9,0.28,2000
24/12/2024,10,2575,-3.3,62,0.74,0.0,0.0,-9.6,0.82,2000
24/12/2024,11,3043,-1.8,52,0.75,0.0,0.0,-10.4,1.31,2000
24/12/2024,12,3393,-0.5,44,1.0,0.0,0.0,-11.2,1.63,2000
24/12/2024,13,3404,0.3,40,1.37,0.0,0.0,-11.7,1.75,2000
24/12/2024,14,3723,0.9,38,1.33,0.0,0.0,-12.0,1.64,2000
24/12/2024,15,4239,1.1,36,1.1,0.0,0.0,-12.2,1.33,2000
24/12/2024,16,5138,0.8,37,0.87,0.0,0.0,-12.1,0.85,2000
24/12/2024,17,6765,-1.1,47,0.99,0.0,0.0,-11.1,0.31,2000
24/12/2024,18,7502,-2.1,55,0.57,0.0,0.0,-10.0,0.01,2000
24/12/2024,19,4529,-2.3,58,1.54,0.0,0.0,-9.4,0.0,2000
24/12/2024,20,3169,-3.0,64,0.22,0.0,0.0,-8.9,0.0,2000
24/12/2024,21,2723,-3.3,65,0.35,0.0,0.0,-9.0,0.0,2000
24/12/2024,22,2323,-2.3,63,1.0,0.0,0.0,-8.5,0.0,2000
24/12/2024,23,1572,-2.4,62,0.76,0.0,0.0,-8.8,0.0,2000
25/01/2022,0,854,2.5,60,3.16,0.0,0.0,-4.3,0.0,2000
25/01/2022,1,638,2.2,61,3.03,0.0,0.0,-4.4,0.0,2000
25/01/2022,2,443,2.0,63,2.62,0.0,0.0,-4.3,0.0,2000
25/01/2022,3,227,1.8,65,2.96,0.0,0.0,-4.1,0.0,2000
25/01/2022,4,177,1.5,69,3.1,0.1,0.07,-3.6,0.0,2000
25/01/2022,5,440,1.0,76,3.42,0.2,0.14,-2.8,0.0,2000
25/01/2022,6,967,0.9,80,3.35,0.2,0.14,-2.2,0.0,2000
25/01/2022,7,2131,0.9,80,3.26,0.0,0.0,-2.2,0.0,2000
25/01/2022,8,3130,0.9,80,3.23,0.0,0.0,-2.1,0.0,2000
25/01/2022,9,1645,0.9,83,2.69,0.0,0.0,-1.6,0.05,2000
25/01/2022,10,1113,1.7,80,2.6,0.0,0.0,-1.4,0.2,2000
25/01/2022,11,1236,3.5,75,2.46,0.0,0.0,-0.4,0.64,2000
25/01/2022,12,1458,5.1,73,1.82,0.0,0.0,0.7,0.99,2000
25/01/2022,13,1734,5.3,74,3.4,0.1,0.0,1.0,0.65,2000
25/01/2022,14,2191,5.2,75,3.42,0.1,0.0,1.1,0.48,2000
25/01/2022,15,2562,5.2,72,3.64,0.1,0.0,0.6,0.44,2000
25/01/2022,16,3111,4.7,75,4.2,0.0,0.0,0.6,0.41,2000
25/01/2022,17,4365,3.7,82,3.81,0.0,0.0,0.9,0.39,2000
25/01/2022,18,6206,1.4,93,3.29,0.0,0.0,0.3,0.08,2000
25/01/2022,19,3996,0.2,93,3.08,0.0,0.0,-0.9,0.0,2000
25/01/2022,20,3131,-0.3,91,2.81,0.0,0.0,-1.6,0.0,2000
25/01/2022,21,3221,-0.6,94,1.87,0.0,0.0,-1.5,0.0,2000
25/01/2022,22,1943,-0.1,91,2.14,0.0,0.0,-1.4,0.0,2000
25/01/2022,23,1068,-0.7,91,2.24,0.0,0.0,-2.0,0.0,2000
25/01/2023,0,422,-17.5,43,3.83,0.0,0.0,-27.1,0.0,2000
25/01/2023,1,274,-17.4,37,3.79,0.0,0.0,-28.6,0.0,2000
25/01/2023,2,204,-17.1,32,3.86,0.0,0.0,-29.9,0.0,2000
25/01/2023,3,120,-17.0,31,3.77,0.0,0.0,-30.4,0.0,2000
25/01/2023,4,133,-17.0,30,3.52,0.0,0.0,-30.5,0.0,2000
25/01/2023,5,378,-17.0,29,3.32,0.0,0.0,-30.7,0.0,2000
25/01/2023,6,815,-16.8,28,3.1,0.0,0.0,-30.9,0.0,2000
25/01/2023,7,1708,-16.6,27,2.73,0.0,0.0,-31.1,0.0,2000
25/01/2023,8,3476,-16.5,26,2.24,0.0,0.0,-31.5,0.01,2000
25/01/2023,9,1863,-18.5,40,1.35,0.0,0.0,-28.6,0.35,2000
25/01/2023,10,1232,-16.5,33,0.92,0.0,0.0,-29.2,0.97,2000
25/01/2023,11,1378,-14.6,28,0.41,0.0,0.0,-29.2,1.53,2000
25/01/2023,12,1621,-12.8,25,0.41,0.0,0.0,-28.9,1.92,2000
25/01/2023,13,1579,-11.0,22,1.22,0.0,0.0,-28.6,2.09,2000
25/01/2023,14,1775,-9.4,20,1.43,0.0,0.0,-28.5,2.03,2000
25/01/2023,15,1893,-8.4,19,1.61,0.0,0.0,-27.8,1.73,2000
25/01/2023,16,2296,-8.1,22,1.9,0.0,0.0,-26.0,1.25,2000
25/01/2023,17,3309,-8.3,29,2.02,0.0,0.0,-23.4,0.64,2000
25/01/2023,18,4549,-10.2,40,1.48,0.0,0.0,-21.4,0.1,2000
25/01/2023,19,2755,-10.4,43,1.4,0.0,0.0,-20.5,0.0,2000
25/01/2023,20,2111,-10.4,48,2.19,0.0,0.0,-19.3,0.0,2000
25/01/2023,21,1877,-9.3,46,1.42,0.0,0.0,-18.9,0.0,2000
25/01/2023,22,1582,-9.1,41,2.83,0.0,0.0,-19.9,0.0,2000
25/01/2023,23,979,-9.1,38,2.1,0.0,0.0,-20.8,0.0,2000
25/01/2024,0,1022,-8.3,35,2.88,0.0,0.0,-21.0,0.0,2000
25/01/2024,1,782,-8.4,35,2.83,0.0,0.0,-21.0,0.0,2000
25/01/2024,2,508,-8.4,35,2.82,0.0,0.0,-21.0,0.0,2000
25/01/2024,3,385,-8.5,36,2.69,0.0,0.0,-21.0,0.0,2000
25/01/2024,4,357,-8.6,37,2.64,0.0,0.0,-20.9,0.0,2000
25/01/2024,5,781,-8.9,37,2.51,0.0,0.0,-20.9,0.0,2000
25/01/2024,6,1657,-9.0,38,2.5,0.0,0.0,-20.8,0.0,2000
25/01/2024,7,3524,-9.1,39,2.53,0.0,0.0,-20.5,0.0,2000
25/01/2024,8,6115,-9.1,40,2.75,0.0,0.0,-20.2,0.01,2000
25/01/2024,9,2950,-8.1,37,3.26,0.0,0.0,-20.4,0.32,2000
25/01/2024,10,1946,-7.8,40,2.51,0.0,0.0,-19.2,0.92,2000
25/01/2024,11,2274,-6.1,34,2.62,0.0,0.0,-19.5,1.45,2000
25/01/2024,12,2567,-4.3,29,2.41,0.0,0.0,-19.8,1.83,2000
25/01/2024,13,2587,-2.9,25,2.72,0.0,0.0,-20.0,2.0,2000
25/01/2024,14,2630,-1.8,23,2.95,0.0,0.0,-20.0,1.94,2000
25/01/2024,15,2828,-0.9,22,3.51,0.0,0.0,-20.0,1.66,2000
25/01/2024,16,3542,-0.8,21,3.83,0.0,0.0,-20.1,1.19,2000
25/01/2024,17,5257,-1.5,25,3.61,0.0,0.0,-19.2,0.6,2000
25/01/2024,18,6746,-3.8,33,2.65,0.0,0.0,-17.9,0.09,2000
25/01/2024,19,4181,-4.8,39,2.75,0.0,0.0,-16.7,0.0,2000
25/01/2024,20,3144,-5.4,45,2.6,0.0,0.0,-15.6,0.0,2000
25/01/2024,21,2666,-5.9,50,2.38,0.0,0.0,-14.6,0.0,2000
25/01/2024,22,2317,-6.1,49,1.92,0.0,0.0,-15.1,0.0,2000
25/01/2024,23,1608,-6.3,54,1.99,0.0,0.0,-14.1,0.0,2000
25/02/2022,0,796,-4.4,90,2.37,0.0,0.0,-5.8,0.0,2000
25/02/2022,1,591,-4.2,90,2.36,0.0,0.0,-5.7,0.0,2000
25/02/2022,2,395,-3.8,88,2.28,0.0,0.0,-5.5,0.0,2000
25/02/2022,3,266,-4.4,89,2.61,0.0,0.0,-5.9,0.0,2000
25/02/2022,4,243,-4.1,88,2.33,0.0,0.0,-5.8,0.0,2000
25/02/2022,5,481,-2.2,83,1.6,0.0,0.0,-4.7,0.0,2000
25/02/2022,6,958,-2.2,82,0.92,0.0,0.0,-4.8,0.0,2000
25/02/2022,7,2448,-3.2,85,0.86,0.0,0.0,-5.3,0.0,2000
25/02/2022,8,5132,-2.1,84,0.85,0.0,0.0,-4.4,0.12,2000
25/02/2022,9,2776,-1.0,75,1.77,0.0,0.0,-4.9,0.67,2000
25/02/2022,10,2299,2.0,67,1.42,0.0,0.0,-3.5,1.3,2000
25/02/2022,11,2815,4.8,59,1.84,0.0,0.0,-2.5,1.88,2000
25/02/2022,12,3165,7.1,49,4.34,0.0,0.0,-3.0,2.29,2000
25/02/2022,13,3188,7.7,48,5.91,0.0,0.0,-2.8,2.25,2000
25/02/2022,14,3299,7.9,50,6.26,0.0,0.0,-2.0,1.99,2000
25/02/2022,15,3578,7.6,54,6.36,0.0,0.0,-1.0,1.46,2000
25/02/2022,16,4008,7.4,59,6.36,0.0,0.0,-0.2,1.3,2000
25/02/2022,17,5245,6.0,71,4.79,0.0,0.0,1.2,0.76,2000
25/02/2022,18,6266,3.1,89,2.87,0.0,0.0,1.4,0.35,2000
25/02/2022,19,3958,0.6,93,2.55,0.0,0.0,-0.3,0.01,2000
25/02/2022,20,2965,0.2,95,2.64,0.0,0.0,-0.5,0.0,2000
25/02/2022,21,2680,-0.5,98,2.08,0.0,0.0,-0.8,0.0,2000
25/02/2022,22,2576,0.9,97,2.15,0.0,0.0,0.4,0.0,2000
25/02/2022,23,1438,1.0,97,2.5,0.0,0.0,0.6,0.0,2000
25/02/2023,0,1994,-3.3,62,2.02,0.0,0.0,-9.6,0.0,2000
25/02/2023,1,1612,-4.2,67,1.9,0.0,0.0,-9.4,0.0,2000
25/02/2023,2,1163,-4.5,69,1.93,0.0,0.0,-9.4,0.0,2000
25/02/2023,3,722,-4.7,67,2.1,0.0,0.0,-9.9,0.0,2000
25/02/2023,4,506,-4.8,62,2.24,0.0,0.0,-11.1,0.0,2000
25/02/2023,5,551,-5.0,57,2.39,0.0,0.0,-12.2,0.0,2000
25/02/2023,6,786,-5.1,54,2.5,0.0,0.0,-12.9,0.0,2000
25/02/2023,7,1322,-5.1,52,2.69,0.0,0.0,-13.4,0.0,2000
25/02/2023,8,2504,-4.2,51,3.33,0.0,0.0,-12.8,0.12,2000
25/02/2023,9,3184,-2.5,55,1.91,0.0,0.0,-10.3,0.69,2000
25/02/2023,10,3548,-0.2,49,2.55,0.0,0.0,-9.6,1.36,2000
25/02/2023,11,3850,1.5,42,3.18,0.0,0.0,-9.9,1.94,2000
25/02/2023,12,4376,2.8,36,3.61,0.0,0.0,-10.7,2.35,2000
25/02/2023,13,4987,3.6,31,4.06,0.0,0.0,-11.8,2.54,2000
25/02/2023,14,4976,4.2,28,4.9,0.0,0.0,-12.7,2.49,2000
25/02/2023,15,5109,4.3,27,5.39,0.0,0.0,-13.2,2.2,2000
25/02/2023,16,5124,4.2,26,5.6,0.0,0.0,-13.7,1.7,2000
25/02/2023,17,4923,3.5,26,5.52,0.0,0.0,-14.3,1.05,2000
25/02/2023,18,4146,1.9,31,4.33,0.0,0.0,-13.4,0.38,2000
25/02/2023,19,3091,0.1,37,3.64,0.0,0.0,-12.9,0.01,2000
25/02/2023,20,2713,-1.1,43,3.47,0.0,0.0,-12.2,0.0,2000
25/02/2023,21,2657,-2.2,53,3.56,0.0,0.0,-10.6,0.0,2000
25/02/2023,22,2292,-2.3,52,3.04,0.0,0.0,-10.8,0.0,2000
25/02/2023,23,1887,-3.2,56,2.22,0.0,0.0,-10.8,0.0,2000
25/02/2024,0,351,-0.2,94,2.02,0.4,0.28,-1.1,0.0,2000
25/02/2024,1,281,-0.3,94,1.92,0.3,0.21,-1.2,0.0,2000
25/02/2024,2,275,-0.4,94,2.06,0.3,0.21,-1.2,0.0,2000
25/02/2024,3,202,-0.3,93,1.92,0.1,0.07,-1.3,0.0,2000
25/02/2024,4,133,-0.2,93,1.78,0.1,0.07,-1.3,0.0,2000
25/02/2024,5,120,-0.2,92,1.88,0.1,0.07,-1.2,0.0,2000
25/02/2024,6,190,-0.2,93,2.05,0.3,0.21,-1.2,0.0,2000
25/02/2024,7,453,-0.4,94,1.17,0.2,0.14,-1.2,0.0,2000
25/02/2024,8,625,-0.2,94,2.3,0.1,0.07,-1.1,0.07,2000
25/02/2024,9,1087,0.3,90,1.12,0.1,0.07,-1.0,0.12,2000
25/02/2024,10,1679,1.5,86,1.5,0.1,0.07,-0.7,0.41,2000
25/02/2024,11,2340,3.8,73,1.32,0.0,0.0,-0.6,1.62,2000
25/02/2024,12,3202,4.4,67,1.68,0.0,0.0,-1.1,1.17,2000
25/02/2024,13,3605,5.0,64,2.22,0.0,0.0,-1.4,1.21,2000
25/02/2024,14,3954,5.2,62,3.18,0.0,0.0,-1.5,1.06,2000
25/02/2024,15,4306,5.4,59,3.48,0.0,0.0,-1.9,1.06,2000
25/02/2024,16,4642,5.6,56,3.5,0.0,0.0,-2.5,0.77,2000
25/02/2024,17,4893,5.4,54,3.26,0.0,0.0,-3.2,0.47,2000
25/02/2024,18,4369,4.7,59,1.8,0.0,0.0,-2.7,0.16,2000
25/02/2024,19,3255,3.7,63,2.18,0.0,0.0,-2.7,0.01,2000
25/02/2024,20,2931,2.0,69,2.92,0.0,0.0,-3.1,0.0,2000
25/02/2024,21,2634,0.1,77,2.27,0.0,0.0,-3.5,0.0,2000
25/02/2024,22,2239,-1.8,88,2.11,0.0,0.0,-3.6,0.0,2000
25/02/2024,23,1619,-2.2,88,1.91,0.0,0.0,-4.0,0.0,2000
25/03/2022,0,1959,5.7,93,1.91,0.0,0.0,4.7,0.0,2000
25/03/2022,1,1094,5.6,93,2.32,0.0,0.0,4.6,0.0,2000
25/03/2022,2,642,4.8,95,1.71,0.0,0.0,4.0,0.0,2000
25/03/2022,3,429,4.6,94,1.63,0.0,0.0,3.7,0.0,2000
25/03/2022,4,387,4.2,93,2.79,0.0,0.0,3.2,0.0,2000
25/03/2022,5,712,4.1,93,1.66,0.0,0.0,3.0,0.0,2000
25/03/2022,6,1654,3.7,93,1.8,0.0,0.0,2.6,0.0,2000
25/03/2022,7,4835,3.5,93,2.21,0.0,0.0,2.5,0.03,2000
25/03/2022,8,8090,6.0,85,2.89,0.0,0.0,3.8,0.44,2000
25/03/2022,9,4371,8.4,81,3.1,0.0,0.0,5.3,0.87,2000
25/03/2022,10,3314,12.1,67,3.3,0.0,0.0,6.1,1.66,2000
25/03/2022,11,4019,14.1,58,4.08,0.0,0.0,5.8,2.01,2000
25/03/2022,12,4613,15.6,50,4.31,0.0,0.0,5.1,2.2,2000
25/03/2022,13,4658,16.5,47,3.98,0.0,0.0,5.1,1.95,2000
25/03/2022,14,4738,17.1,45,3.85,0.0,0.0,5.2,1.52,2000
25/03/2022,15,5359,17.5,44,3.42,0.0,0.0,5.2,1.36,2000
25/03/2022,16,6455,17.1,46,3.08,0.0,0.0,5.4,0.77,2000
25/03/2022,17,8446,17.0,47,2.56,0.0,0.0,5.6,0.69,2000
25/03/2022,18,10182,15.2,52,2.73,0.0,0.0,5.4,0.22,2000
25/03/2022,19,3812,14.2,52,3.51,0.0,0.0,4.5,0.02,2000
25/03/2022,20,234,13.1,61,4.37,0.5,0.0,5.7,0.0,2000
25/03/2022,21,138,10.9,76,4.83,1.7,0.0,6.7,0.0,2000
25/03/2022,22,126,11.1,83,5.73,2.7,0.0,8.4,0.0,2000
25/03/2022,23,135,11.6,88,7.51,3.0,0.0,9.6,0.0,2000
25/03/2023,0,3660,10.0,61,2.44,0.0,0.0,2.8,0.0,2000
25/03/2023,1,2735,9.6,66,2.62,0.0,0.0,3.7,0.0,2000
25/03/2023,2,1795,8.6,73,1.92,0.0,0.0,4.1,0.0,2000
25/03/2023,3,1188,8.9,72,2.41,0.0,0.0,4.1,0.0,2000
25/03/2023,4,744,8.4,75,2.45,0.0,0.0,4.2,0.0,2000
25/03/2023,5,819,7.9,78,2.52,0.0,0.0,4.4,0.0,2000
25/03/2023,6,1186,7.0,83,2.2,0.0,0.0,4.3,0.0,2000
25/03/2023,7,2270,6.2,85,1.97,0.0,0.0,3.8,0.03,2000
25/03/2023,8,4124,8.1,74,2.02,0.0,0.0,3.8,0.42,2000
25/03/2023,9,5533,9.9,66,2.73,0.0,0.0,4.0,0.99,2000
25/03/2023,10,6217,11.9,60,2.4,0.0,0.0,4.3,1.68,2000
25/03/2023,11,7251,14.0,53,1.87,0.0,0.0,4.6,2.22,2000
25/03/2023,12,8441,15.5,45,1.56,0.0,0.0,3.5,2.07,2000
25/03/2023,13,9450,16.4,40,1.22,0.0,0.0,2.6,1.9,2000
25/03/2023,14,10170,16.9,37,1.73,0.0,0.0,2.0,1.85,2000
25/03/2023,15,10941,17.0,38,2.61,0.0,0.0,2.5,1.77,2000
25/03/2023,16,11207,15.8,45,3.36,0.0,0.0,3.8,1.09,2000
25/03/2023,17,10649,14.7,48,3.54,0.0,0.0,3.9,0.8,2000
25/03/2023,18,9046,13.2,49,3.32,0.0,0.0,2.8,0.4,2000
25/03/2023,19,7220,10.6,57,2.55,0.0,0.0,2.3,0.09,2000
25/03/2023,20,6544,9.1,67,2.52,0.0,0.0,3.3,0.0,2000
25/03/2023,21,6303,8.4,79,1.98,0.0,0.0,4.9,0.0,2000
25/03/2023,22,5348,8.1,78,2.48,0.1,0.0,4.4,0.0,2000
25/03/2023,23,4117,7.9,77,1.81,0.0,0.0,4.2,0.0,2000
25/03/2024,0,2330,9.1,71,2.19,0.0,0.0,4.1,0.0,2000
25/03/2024,1,1338,9.0,71,2.06,0.0,0.0,4.0,0.0,2000
25/03/2024,2,798,8.1,76,2.06,0.0,0.0,4.1,0.0,2000
25/03/2024,3,594,7.5,78,2.1,0.0,0.0,4.0,0.0,2000
25/03/2024,4,730,7.9,77,1.94,0.0,0.0,4.2,0.0,2000
25/03/2024,5,1485,7.3,82,1.8,0.0,0.0,4.5,0.0,2000
25/03/2024,6,3553,6.9,84,2.53,0.0,0.0,4.3,0.0,2000
25/03/2024,7,8889,6.9,80,2.91,0.0,0.0,3.8,0.02,2000
25/03/2024,8,12048,8.4,71,3.91,0.0,0.0,3.3,0.24,2000
25/03/2024,9,5745,8.9,70,4.12,0.0,0.0,3.7,0.29,2000
25/03/2024,10,3858,11.3,59,5.41,0.0,0.0,3.7,0.87,2000
25/03/2024,11,4306,12.4,56,5.95,0.0,0.0,4.0,1.21,2000
25/03/2024,12,4287,12.1,57,6.24,0.0,0.0,3.8,0.72,2000
25/03/2024,13,1122,11.9,57,5.78,0.0,0.0,3.6,0.54,2000
25/03/2024,14,408,11.5,60,6.71,0.0,0.0,3.9,0.66,2000
25/03/2024,15,522,10.7,62,6.99,0.0,0.0,3.7,0.53,2000
25/03/2024,16,895,9.6,67,6.41,0.1,0.0,3.8,0.31,2000
25/03/2024,17,1466,8.4,76,5.92,0.6,0.0,4.6,0.14,2000
25/03/2024,18,1053,8.0,80,5.59,0.3,0.0,4.8,0.17,2000
25/03/2024,19,1062,7.4,79,5.41,0.0,0.0,4.1,0.02,2000
25/03/2024,20,534,6.9,79,5.11,0.2,0.0,3.5,0.0,2000
25/03/2024,21,429,6.2,80,5.24,0.2,0.0,3.0,0.0,2000
25/03/2024,22,467,6.2,89,5.83,0.4,0.0,4.4,0.0,2000
25/03/2024,23,829,5.6,89,5.28,0.7,0.0,3.8,0.0,2000
25/04/2022,0,2217,13.9,90,1.77,0.0,0.0,12.3,0.0,2000
25/04/2022,1,1006,14.1,90,1.24,0.0,0.0,12.4,0.0,2000
25/04/2022,2,558,14.2,89,0.73,0.0,0.0,12.4,0.0,2000
25/04/2022,3,384,14.3,89,0.58,0.0,0.0,12.6,0.0,2000
25/04/2022,4,438,14.4,90,1.56,0.0,0.0,12.7,0.0,2000
25/04/2022,5,791,14.3,90,2.06,0.0,0.0,12.8,0.0,2000
25/04/2022,6,1806,14.2,91,2.06,0.0,0.0,12.9,0.0,2000
25/04/2022,7,6084,14.6,90,2.06,0.0,0.0,12.9,0.09,2000
25/04/2022,8,10903,15.4,86,1.84,0.0,0.0,13.1,0.26,2000
25/04/2022,9,5610,16.5,85,1.92,0.0,0.0,13.9,0.51,2000
25/04/2022,10,4104,18.0,79,1.81,0.0,0.0,14.3,0.86,2000
25/04/2022,11,4989,19.2,74,2.21,0.0,0.0,14.5,1.1,2000
25/04/2022,12,5784,20.3,70,1.3,0.0,0.0,14.6,1.2,2000
25/04/2022,13,5611,21.6,63,0.81,0.0,0.0,14.2,1.66,2000
25/04/2022,14,5819,23.1,56,1.03,0.0,0.0,13.9,2.2,2000
25/04/2022,15,6531,23.7,51,1.58,0.0,0.0,12.9,1.51,2000
25/04/2022,16,8011,23.9,50,1.33,0.0,0.0,12.9,1.07,2000
25/04/2022,17,11598,23.9,50,1.0,0.0,0.0,12.8,0.67,2000
25/04/2022,18,17079,22.9,57,0.61,0.0,0.0,14.0,0.31,2000
25/04/2022,19,10789,20.6,63,1.71,0.0,0.0,13.4,0.09,2000
25/04/2022,20,8653,19.8,66,2.06,0.0,0.0,13.1,0.0,2000
25/04/2022,21,6333,19.8,69,0.71,0.0,0.0,13.9,0.0,2000
25/04/2022,22,3600,18.9,85,0.71,0.9,0.0,16.3,0.0,2000
25/04/2022,23,1111,18.4,85,1.63,2.1,0.0,15.9,0.0,2000
25/04/2023,0,2888,8.6,73,1.94,0.0,0.0,3.9,0.0,2000
25/04/2023,1,1915,8.1,75,2.15,0.0,0.0,4.0,0.0,2000
25/04/2023,2,1223,7.6,79,2.12,0.0,0.0,4.2,0.0,2000
25/04/2023,3,825,7.5,80,2.0,0.0,0.0,4.2,0.0,2000
25/04/2023,4,659,7.2,82,2.06,0.0,0.0,4.3,0.0,2000
25/04/2023,5,1485,7.8,81,1.58,0.0,0.0,4.7,0.0,2000
25/04/2023,6,3642,9.2,71,1.86,0.0,0.0,4.3,0.0,2000
25/04/2023,7,8068,9.6,67,2.05,0.1,0.0,3.8,0.05,2000
25/04/2023,8,11170,9.8,67,2.28,0.2,0.0,4.0,0.14,2000
25/04/2023,9,6085,10.4,66,1.48,0.2,0.0,4.2,0.31,2000
25/04/2023,10,2864,10.6,67,2.1,0.2,0.0,4.8,0.42,2000
25/04/2023,11,2949,10.9,68,2.2,0.4,0.0,5.2,0.63,2000
25/04/2023,12,1120,11.3,63,2.75,0.2,0.0,4.4,0.91,2000
25/04/2023,13,1013,11.8,57,2.37,0.0,0.0,3.5,1.32,2000
25/04/2023,14,1232,12.1,54,2.62,0.0,0.0,3.2,1.45,2000
25/04/2023,15,2196,12.4,52,2.42,0.0,0.0,2.9,1.41,2000
25/04/2023,16,2878,11.5,54,2.8,0.0,0.0,2.5,0.66,2000
25/04/2023,17,4186,11.4,54,2.09,0.0,0.0,2.3,0.61,2000
25/04/2023,18,6681,10.6,59,1.84,0.1,0.0,2.8,0.19,2000
25/04/2023,19,5295,10.1,63,2.19,0.1,0.0,3.2,0.12,2000
25/04/2023,20,5202,9.7,66,1.58,0.0,0.0,3.7,0.0,2000
25/04/2023,21,5755,9.8,74,1.9,0.0,0.0,5.3,0.0,2000
25/04/2023,22,5404,8.6,82,1.63,0.0,0.0,5.7,0.0,2000
25/04/2023,23,3473,7.7,89,1.4,0.0,0.0,5.9,0.0,2000
25/04/2024,0,2667,9.8,93,2.95,0.0,0.0,8.7,0.0,2000
25/04/2024,1,1878,9.7,94,3.0,0.0,0.0,8.8,0.0,2000
25/04/2024,2,1226,9.6,94,3.09,0.0,0.0,8.7,0.0,2000
25/04/2024,3,796,9.6,93,2.69,0.0,0.0,8.6,0.0,2000
25/04/2024,4,753,9.6,93,2.27,0.0,0.0,8.5,0.0,2000
25/04/2024,5,1497,9.5,93,2.13,0.0,0.0,8.4,0.0,2000
25/04/2024,6,3967,9.4,92,2.0,0.0,0.0,8.2,0.0,2000
25/04/2024,7,10261,9.6,91,2.19,0.0,0.0,8.2,0.1,2000
25/04/2024,8,14590,9.9,89,1.78,0.0,0.0,8.2,0.31,2000
25/04/2024,9,7454,10.8,85,1.48,0.0,0.0,8.4,0.66,2000
25/04/2024,10,5315,11.1,78,1.96,0.0,0.0,7.4,1.01,2000
25/04/2024,11,6080,12.1,75,1.52,0.0,0.0,7.8,1.12,2000
